-4.941499999999999782e-01,9.443300000000000693e+00,-2.166799999999999837e+00,1.030700000000000000e+06,1.000000000000000000e+00
-5.185300000000000464e-01,9.442999999999999616e+00,-2.166300000000000114e+00,1.030700000000000000e+06,1.000000000000000000e+00
-5.186600000000000099e-01,9.467200000000000060e+00,-2.154599999999999849e+00,1.030700000000000000e+06,1.000000000000000000e+00
-5.189000000000000279e-01,9.467000000000000526e+00,-2.178999999999999826e+00,1.030700000000000000e+06,1.000000000000000000e+00
-5.185300000000000464e-01,9.442999999999999616e+00,-2.166300000000000114e+00,1.030800000000000000e+06,1.000000000000000000e+00
-4.820800000000000085e-01,9.467599999999999127e+00,-2.155299999999999994e+00,1.030800000000000000e+06,1.000000000000000000e+00
-5.063499999999999668e-01,9.467499999999999361e+00,-2.142599999999999838e+00,1.030800000000000000e+06,1.000000000000000000e+00
-4.944000000000000061e-01,9.467399999999999594e+00,-2.167300000000000004e+00,1.030800000000000000e+06,1.000000000000000000e+00
-5.187800000000000189e-01,9.467100000000000293e+00,-2.166799999999999837e+00,1.030800000000000000e+06,1.000000000000000000e+00
-5.064699999999999758e-01,9.467399999999999594e+00,-2.154799999999999827e+00,1.030900000000000000e+06,1.000000000000000000e+00
-4.942699999999999871e-01,9.455299999999999372e+00,-2.166999999999999815e+00,1.030900000000000000e+06,1.000000000000000000e+00
-5.431599999999999762e-01,9.478999999999999204e+00,-2.154300000000000104e+00,1.030900000000000000e+06,1.000000000000000000e+00
-5.190200000000000369e-01,9.478999999999999204e+00,-2.179199999999999804e+00,1.030900000000000000e+06,1.000000000000000000e+00
-5.064600000000000213e-01,9.455199999999999605e+00,-2.166799999999999837e+00,1.030900000000000000e+06,1.000000000000000000e+00
-4.942699999999999871e-01,9.455299999999999372e+00,-2.166999999999999815e+00,1.031000000000000000e+06,1.000000000000000000e+00
-5.065899999999999848e-01,9.467200000000000060e+00,-2.166999999999999815e+00,1.031000000000000000e+06,1.000000000000000000e+00
-5.185300000000000464e-01,9.442999999999999616e+00,-2.166300000000000114e+00,1.031000000000000000e+06,1.000000000000000000e+00
-5.309700000000000530e-01,9.442700000000000315e+00,-2.190399999999999903e+00,1.031000000000000000e+06,1.000000000000000000e+00
-5.186600000000000099e-01,9.455099999999999838e+00,-2.166500000000000092e+00,1.031000000000000000e+06,1.000000000000000000e+00
-5.186600000000000099e-01,9.455099999999999838e+00,-2.166500000000000092e+00,1.031100000000000000e+06,1.000000000000000000e+00
-4.943899999999999961e-01,9.455199999999999605e+00,-2.179199999999999804e+00,1.031100000000000000e+06,1.000000000000000000e+00
-4.822000000000000175e-01,9.455299999999999372e+00,-2.179499999999999993e+00,1.031100000000000000e+06,1.000000000000000000e+00
-4.822000000000000175e-01,9.467499999999999361e+00,-2.167499999999999982e+00,1.031100000000000000e+06,1.000000000000000000e+00
-4.820800000000000085e-01,9.455399999999999139e+00,-2.167300000000000004e+00,1.031100000000000000e+06,1.000000000000000000e+00
-5.187800000000000189e-01,9.455000000000000071e+00,-2.178700000000000081e+00,1.031200000000000000e+06,1.000000000000000000e+00
-4.942699999999999871e-01,9.467499999999999361e+00,-2.155100000000000016e+00,1.031200000000000000e+06,1.000000000000000000e+00
-5.065899999999999848e-01,9.467200000000000060e+00,-2.166999999999999815e+00,1.031200000000000000e+06,1.000000000000000000e+00
-5.187800000000000189e-01,9.455000000000000071e+00,-2.178700000000000081e+00,1.031200000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.455399999999999139e+00,-2.192099999999999937e+00,1.031200000000000000e+06,1.000000000000000000e+00
-4.580600000000000227e-01,9.455299999999999372e+00,-2.204299999999999926e+00,1.031300000000000000e+06,1.000000000000000000e+00
-5.067099999999999937e-01,9.467100000000000293e+00,-2.179199999999999804e+00,1.031300000000000000e+06,1.000000000000000000e+00
-4.822000000000000175e-01,9.443099999999999383e+00,-2.191399999999999793e+00,1.031300000000000000e+06,1.000000000000000000e+00
-5.065800000000000303e-01,9.442899999999999849e+00,-2.190900000000000070e+00,1.031300000000000000e+06,1.000000000000000000e+00
-4.453799999999999981e-01,9.443699999999999761e+00,-2.167800000000000171e+00,1.031300000000000000e+06,1.000000000000000000e+00
-4.819599999999999995e-01,9.443400000000000460e+00,-2.166999999999999815e+00,1.031400000000000000e+06,1.000000000000000000e+00
-4.702500000000000013e-01,9.467399999999999594e+00,-2.192099999999999937e+00,1.031400000000000000e+06,1.000000000000000000e+00
-4.575799999999999867e-01,9.455799999999999983e+00,-2.155600000000000183e+00,1.031400000000000000e+06,1.000000000000000000e+00
-4.696500000000000119e-01,9.455799999999999983e+00,-2.143100000000000005e+00,1.031400000000000000e+06,1.000000000000000000e+00
-4.941499999999999782e-01,9.443300000000000693e+00,-2.166799999999999837e+00,1.031400000000000000e+06,1.000000000000000000e+00
-4.944000000000000061e-01,9.467399999999999594e+00,-2.167300000000000004e+00,1.031500000000000000e+06,1.000000000000000000e+00
-4.576999999999999957e-01,9.455700000000000216e+00,-2.167800000000000171e+00,1.031500000000000000e+06,1.000000000000000000e+00
-4.819599999999999995e-01,9.443400000000000460e+00,-2.166999999999999815e+00,1.031500000000000000e+06,1.000000000000000000e+00
-4.701299999999999923e-01,9.467499999999999361e+00,-2.179899999999999949e+00,1.031500000000000000e+06,1.000000000000000000e+00
-4.702500000000000013e-01,9.467399999999999594e+00,-2.192099999999999937e+00,1.031500000000000000e+06,1.000000000000000000e+00
-4.701299999999999923e-01,9.455299999999999372e+00,-2.191899999999999959e+00,1.031500000000000000e+06,1.000000000000000000e+00
-4.457499999999999796e-01,9.455500000000000682e+00,-2.192400000000000126e+00,1.031600000000000000e+06,1.000000000000000000e+00
-4.333099999999999730e-01,9.455899999999999750e+00,-2.168299999999999894e+00,1.031600000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.455399999999999139e+00,-2.192099999999999937e+00,1.031600000000000000e+06,1.000000000000000000e+00
-4.823200000000000265e-01,9.467399999999999594e+00,-2.179699999999999971e+00,1.031600000000000000e+06,1.000000000000000000e+00
-4.819599999999999995e-01,9.467700000000000671e+00,-2.143100000000000005e+00,1.031600000000000000e+06,1.000000000000000000e+00
-4.818399999999999905e-01,9.431300000000000239e+00,-2.166799999999999837e+00,1.031700000000000000e+06,1.000000000000000000e+00
-4.942699999999999871e-01,9.443099999999999383e+00,-2.178999999999999826e+00,1.031700000000000000e+06,1.000000000000000000e+00
-4.701299999999999923e-01,9.467499999999999361e+00,-2.179899999999999949e+00,1.031700000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.467700000000000671e+00,-2.168000000000000149e+00,1.031700000000000000e+06,1.000000000000000000e+00
-4.336800000000000099e-01,9.467700000000000671e+00,-2.192899999999999849e+00,1.031700000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.443300000000000693e+00,-2.191699999999999982e+00,1.031800000000000000e+06,1.000000000000000000e+00
-4.822000000000000175e-01,9.443099999999999383e+00,-2.191399999999999793e+00,1.031800000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.467599999999999127e+00,-2.167800000000000171e+00,1.031800000000000000e+06,1.000000000000000000e+00
-4.702500000000000013e-01,9.467399999999999594e+00,-2.192099999999999937e+00,1.031800000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.455399999999999139e+00,-2.192099999999999937e+00,1.031800000000000000e+06,1.000000000000000000e+00
-4.698899999999999744e-01,9.443400000000000460e+00,-2.179499999999999993e+00,1.031900000000000000e+06,1.000000000000000000e+00
-4.940300000000000247e-01,9.443400000000000460e+00,-2.154599999999999849e+00,1.031900000000000000e+06,1.000000000000000000e+00
-4.702500000000000013e-01,9.467399999999999594e+00,-2.192099999999999937e+00,1.031900000000000000e+06,1.000000000000000000e+00
-4.457499999999999796e-01,9.467700000000000671e+00,-2.180400000000000116e+00,1.031900000000000000e+06,1.000000000000000000e+00
-4.580600000000000227e-01,9.455299999999999372e+00,-2.204299999999999926e+00,1.031900000000000000e+06,1.000000000000000000e+00
-4.456300000000000261e-01,9.455700000000000216e+00,-2.180200000000000138e+00,1.032000000000000000e+06,1.000000000000000000e+00
-4.459899999999999975e-01,9.467499999999999361e+00,-2.204800000000000093e+00,1.032000000000000000e+06,1.000000000000000000e+00
-4.333099999999999730e-01,9.431599999999999540e+00,-2.192200000000000149e+00,1.032000000000000000e+06,1.000000000000000000e+00
-4.456200000000000161e-01,9.443500000000000227e+00,-2.192200000000000149e+00,1.032000000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.467700000000000671e+00,-2.168000000000000149e+00,1.032000000000000000e+06,1.000000000000000000e+00
-4.456300000000000261e-01,9.455700000000000216e+00,-2.180200000000000138e+00,1.032100000000000000e+06,1.000000000000000000e+00
-4.453799999999999981e-01,9.443699999999999761e+00,-2.167800000000000171e+00,1.032100000000000000e+06,1.000000000000000000e+00
-4.824399999999999800e-01,9.455099999999999838e+00,-2.203800000000000203e+00,1.032100000000000000e+06,1.000000000000000000e+00
-4.822100000000000275e-01,9.479599999999999582e+00,-2.155600000000000183e+00,1.032100000000000000e+06,1.000000000000000000e+00
-5.069500000000000117e-01,9.491199999999999193e+00,-2.179699999999999971e+00,1.032100000000000000e+06,1.000000000000000000e+00
-4.698899999999999744e-01,9.479900000000000659e+00,-2.143600000000000172e+00,1.032200000000000000e+06,1.000000000000000000e+00
-4.335499999999999909e-01,9.443500000000000227e+00,-2.204600000000000115e+00,1.032200000000000000e+06,1.000000000000000000e+00
-4.824399999999999800e-01,9.467200000000000060e+00,-2.191899999999999959e+00,1.032200000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.455500000000000682e+00,-2.180000000000000160e+00,1.032200000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.467599999999999127e+00,-2.180200000000000138e+00,1.032200000000000000e+06,1.000000000000000000e+00
-4.575699999999999767e-01,9.443599999999999994e+00,-2.167499999999999982e+00,1.032300000000000000e+06,1.000000000000000000e+00
-4.335600000000000009e-01,9.467800000000000438e+00,-2.180699999999999861e+00,1.032300000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.443400000000000460e+00,-2.191899999999999959e+00,1.032300000000000000e+06,1.000000000000000000e+00
-4.576999999999999957e-01,9.455700000000000216e+00,-2.167800000000000171e+00,1.032300000000000000e+06,1.000000000000000000e+00
-4.576999999999999957e-01,9.455700000000000216e+00,-2.167800000000000171e+00,1.032300000000000000e+06,1.000000000000000000e+00
-4.696500000000000119e-01,9.443599999999999994e+00,-2.155100000000000016e+00,1.032300000000000000e+06,1.000000000000000000e+00
-4.576999999999999957e-01,9.455700000000000216e+00,-2.167800000000000171e+00,1.032400000000000000e+06,1.000000000000000000e+00
-4.212400000000000033e-01,9.443699999999999761e+00,-2.192600000000000104e+00,1.032400000000000000e+06,1.000000000000000000e+00
-4.458699999999999886e-01,9.467599999999999127e+00,-2.192600000000000104e+00,1.032400000000000000e+06,1.000000000000000000e+00
-4.575699999999999767e-01,9.443599999999999994e+00,-2.167499999999999982e+00,1.032400000000000000e+06,1.000000000000000000e+00
-4.946400000000000241e-01,9.479300000000000281e+00,-2.179699999999999971e+00,1.032400000000000000e+06,1.000000000000000000e+00
-4.822000000000000175e-01,9.455299999999999372e+00,-2.179499999999999993e+00,1.032500000000000000e+06,1.000000000000000000e+00
-4.698899999999999744e-01,9.443400000000000460e+00,-2.179499999999999993e+00,1.032500000000000000e+06,1.000000000000000000e+00
-4.456300000000000261e-01,9.455700000000000216e+00,-2.180200000000000138e+00,1.032500000000000000e+06,1.000000000000000000e+00
-4.580600000000000227e-01,9.467499999999999361e+00,-2.192400000000000126e+00,1.032500000000000000e+06,1.000000000000000000e+00
-4.822000000000000175e-01,9.455299999999999372e+00,-2.179499999999999993e+00,1.032500000000000000e+06,1.000000000000000000e+00
-4.701299999999999923e-01,9.443099999999999383e+00,-2.203899999999999970e+00,1.032600000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.455399999999999139e+00,-2.179699999999999971e+00,1.032600000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.467599999999999127e+00,-2.180200000000000138e+00,1.032600000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.467599999999999127e+00,-2.167800000000000171e+00,1.032600000000000000e+06,1.000000000000000000e+00
-4.580600000000000227e-01,9.455299999999999372e+00,-2.204299999999999926e+00,1.032600000000000000e+06,1.000000000000000000e+00
-4.575699999999999767e-01,9.443599999999999994e+00,-2.167499999999999982e+00,1.032700000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.467599999999999127e+00,-2.167800000000000171e+00,1.032700000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.455500000000000682e+00,-2.180000000000000160e+00,1.032700000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.479799999999999116e+00,-2.155800000000000161e+00,1.032700000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.455500000000000682e+00,-2.180000000000000160e+00,1.032700000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.455500000000000682e+00,-2.180000000000000160e+00,1.032800000000000000e+06,1.000000000000000000e+00
-4.456300000000000261e-01,9.455700000000000216e+00,-2.180200000000000138e+00,1.032800000000000000e+06,1.000000000000000000e+00
-4.697700000000000209e-01,9.443500000000000227e+00,-2.167300000000000004e+00,1.032800000000000000e+06,1.000000000000000000e+00
-4.575699999999999767e-01,9.443599999999999994e+00,-2.167499999999999982e+00,1.032800000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.455399999999999139e+00,-2.192099999999999937e+00,1.032800000000000000e+06,1.000000000000000000e+00
-4.457499999999999796e-01,9.467700000000000671e+00,-2.180400000000000116e+00,1.032900000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.443300000000000693e+00,-2.191699999999999982e+00,1.032900000000000000e+06,1.000000000000000000e+00
-4.578200000000000047e-01,9.467700000000000671e+00,-2.168000000000000149e+00,1.032900000000000000e+06,1.000000000000000000e+00
-4.702500000000000013e-01,9.467399999999999594e+00,-2.192099999999999937e+00,1.032900000000000000e+06,1.000000000000000000e+00
-4.334399999999999920e-01,9.455799999999999983e+00,-2.180400000000000116e+00,1.032900000000000000e+06,1.000000000000000000e+00
-4.575699999999999767e-01,9.443599999999999994e+00,-2.167499999999999982e+00,1.033000000000000000e+06,1.000000000000000000e+00
-4.696400000000000019e-01,9.431499999999999773e+00,-2.166999999999999815e+00,1.033000000000000000e+06,1.000000000000000000e+00
-4.579400000000000137e-01,9.455399999999999139e+00,-2.192099999999999937e+00,1.033000000000000000e+06,1.000000000000000000e+00
-4.820800000000000085e-01,9.455399999999999139e+00,-2.167300000000000004e+00,1.033000000000000000e+06,1.000000000000000000e+00
-4.820800000000000085e-01,9.455399999999999139e+00,-2.167300000000000004e+00,1.033000000000000000e+06,1.000000000000000000e+00
-4.696500000000000119e-01,9.443599999999999994e+00,-2.155100000000000016e+00,1.033100000000000000e+06,1.000000000000000000e+00
-4.945100000000000051e-01,9.455099999999999838e+00,-2.191399999999999793e+00,1.033100000000000000e+06,1.000000000000000000e+00
-4.823200000000000265e-01,9.455199999999999605e+00,-2.191699999999999982e+00,1.033100000000000000e+06,1.000000000000000000e+00
-4.700099999999999834e-01,9.467599999999999127e+00,-2.167800000000000171e+00,1.033100000000000000e+06,1.000000000000000000e+00
-4.697700000000000209e-01,9.443500000000000227e+00,-2.167300000000000004e+00,1.033100000000000000e+06,1.000000000000000000e+00
-4.702600000000000113e-01,9.479499999999999815e+00,-2.180200000000000138e+00,1.033100000000000000e+06,1.000000000000000000e+00
-4.696400000000000019e-01,9.419299999999999784e+00,-2.178999999999999826e+00,1.033200000000000000e+06,1.000000000000000000e+00
-4.823200000000000265e-01,9.455199999999999605e+00,-2.191699999999999982e+00,1.033200000000000000e+06,1.000000000000000000e+00
-4.823200000000000265e-01,9.455199999999999605e+00,-2.191699999999999982e+00,1.033200000000000000e+06,1.000000000000000000e+00
-4.941499999999999782e-01,9.443300000000000693e+00,-2.166799999999999837e+00,1.033200000000000000e+06,1.000000000000000000e+00
-4.698899999999999744e-01,9.443400000000000460e+00,-2.179499999999999993e+00,1.033200000000000000e+06,1.000000000000000000e+00
-4.942699999999999871e-01,9.443099999999999383e+00,-2.178999999999999826e+00,1.033300000000000000e+06,1.000000000000000000e+00
-4.823200000000000265e-01,9.467399999999999594e+00,-2.179699999999999971e+00,1.033300000000000000e+06,1.000000000000000000e+00
-4.580600000000000227e-01,9.467499999999999361e+00,-2.192400000000000126e+00,1.033300000000000000e+06,1.000000000000000000e+00
